Region,Bay,Date,TrawlNum,trapCount_Unvented,trapCount_Vented,bsbCount_Unvented,bsbCount_Vented,Latitude,Longitude,depthStrata,State,ventedCPUE,unventedCPUE,StdCatch,Year,Month
MassachusettsBay,MassachusettsBay,11-07-2017,12408,3,3,0,0,42.71374,-70.59588,3,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,11-07-2017,12409,3,3,0,0,42.71374,-70.61255,3,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,11-07-2017,12410,3,3,0,0,42.69707,-70.67921,2,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,11-07-2017,12411,3,3,0,0,42.7304,-70.71255,2,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,11-07-2017,12412,3,3,0,0,42.76374,-70.77921,1,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,11-07-2017,12413,3,3,0,0,42.76374,-70.79423,1,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,11-07-2017,12414,3,3,0,0,42.6804,-70.72921,1,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,08-06-2017,12415,3,3,0,0,41.79707,-70.47921,1,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,08-06-2017,12416,3,3,0,0,41.84707,-70.52921,1,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,08-06-2017,12417,3,3,0,0,41.9804,-70.59588,1,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,08-06-2017,12418,3,3,0,0,42.06374,-70.62921,1,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,08-06-2017,12419,3,3,0,0,42.1304,-70.56255,2,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,08-06-2017,12420,3,3,0,0,42.1304,-70.54588,2,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,08-06-2017,12421,3,3,0,0,42.0804,-70.56255,2,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,08-06-2017,12422,3,3,0,0,42.04707,-70.51255,3,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,08-06-2017,12423,3,3,0,0,42.06374,-70.49588,3,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,08-06-2017,12424,3,3,1,0,42.04707,-70.46255,3,MA,0,0.333333333,1,2017,6
MassachusettsBay,MassachusettsBay,08-06-2017,12425,3,3,0,0,41.9804,-70.42921,3,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,08-06-2017,12426,3,3,0,0,41.99707,-70.29588,3,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,08-06-2017,12427,3,3,0,0,41.99707,-70.22921,3,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,08-06-2017,12428,3,3,0,0,41.9804,-70.29588,3,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,08-06-2017,12429,3,3,0,0,41.96374,-70.36255,3,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,08-06-2017,12430,3,3,0,0,41.94707,-70.46255,2,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,08-06-2017,12431,3,3,0,0,41.91374,-70.42921,2,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,08-06-2017,12432,3,3,0,0,41.84707,-70.42921,2,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,08-06-2017,12433,3,3,0,0,41.79707,-70.37921,2,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,08-06-2017,12434,3,3,0,0,41.79707,-70.32921,2,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,08-06-2017,12435,3,3,0,0,41.76374,-70.32921,1,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,14-07-2017,12436,3,3,0,0,42.57991,-70.69588,1,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,14-07-2017,12437,3,3,0,0,42.56374,-70.67921,2,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,14-07-2017,12438,3,3,0,0,42.59707,-70.56255,3,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,14-07-2017,12439,3,3,0,0,42.66374,-70.56255,2,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,14-07-2017,12440,3,3,0,0,42.69707,-70.51255,3,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,14-07-2017,12441,3,3,0,0,42.71374,-70.59588,3,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,14-07-2017,12442,3,3,0,0,42.71374,-70.61255,3,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,14-07-2017,12443,3,3,0,0,42.69707,-70.67921,2,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,14-07-2017,12444,3,3,0,0,42.7304,-70.71255,2,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,14-07-2017,12445,3,3,0,0,42.76374,-70.77921,1,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,14-07-2017,12446,3,3,0,0,42.76374,-70.79423,1,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,14-07-2017,12447,3,3,0,0,42.6804,-70.72921,1,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,30-06-2017,12448,3,3,0,0,42.57991,-70.69588,1,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,30-06-2017,12449,3,3,0,0,42.56374,-70.67921,2,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,30-06-2017,12450,3,3,0,0,42.59707,-70.56255,3,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,30-06-2017,12451,3,3,0,0,42.66374,-70.56255,2,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,30-06-2017,12452,3,3,0,0,42.69707,-70.51255,3,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,30-06-2017,12453,3,3,0,0,42.71374,-70.59588,3,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,30-06-2017,12454,3,3,0,0,42.71374,-70.61255,3,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,30-06-2017,12455,3,3,0,0,42.69707,-70.67921,2,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,30-06-2017,12456,3,3,0,0,42.7304,-70.71255,2,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,30-06-2017,12457,3,3,0,0,42.76374,-70.77921,1,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,30-06-2017,12458,3,3,0,1,42.76374,-70.79423,1,MA,0.333333333,0,1,2017,6
MassachusettsBay,MassachusettsBay,30-06-2017,12459,3,3,0,0,42.6804,-70.72921,1,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,24-08-2017,12460,3,3,0,0,42.57991,-70.69588,1,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,24-08-2017,12461,3,3,0,0,42.56374,-70.67921,2,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,24-08-2017,12462,3,3,0,0,42.59707,-70.56255,3,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,24-08-2017,12463,3,3,0,0,42.66374,-70.56255,2,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,24-08-2017,12464,3,3,0,0,42.69707,-70.51255,3,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,24-08-2017,12465,3,3,0,0,42.71374,-70.59588,3,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,24-08-2017,12466,3,3,0,0,42.71374,-70.61255,3,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,24-08-2017,12467,3,3,0,0,42.69707,-70.67921,2,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,24-08-2017,12468,3,3,0,0,42.7304,-70.71255,2,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,24-08-2017,12469,3,3,0,0,42.76374,-70.77921,1,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,24-08-2017,12470,3,3,0,0,42.76374,-70.79423,1,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,24-08-2017,12471,3,3,0,0,42.6804,-70.72921,1,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,27-08-2017,12472,3,3,0,0,42.57991,-70.69588,1,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,27-08-2017,12473,3,3,0,0,42.56374,-70.67921,2,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,27-08-2017,12474,3,3,0,0,42.59707,-70.56255,3,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,27-08-2017,12475,3,3,0,0,42.66374,-70.56255,2,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,27-08-2017,12476,3,3,0,0,42.69707,-70.51255,3,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,27-08-2017,12477,3,3,0,0,42.71374,-70.59588,3,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,27-08-2017,12478,3,3,0,0,42.71374,-70.61255,3,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,27-08-2017,12479,3,3,0,0,42.69707,-70.67921,2,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,27-08-2017,12480,3,3,0,0,42.6804,-70.72921,1,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,27-08-2017,12481,3,3,0,0,42.76374,-70.79423,1,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,27-08-2017,12482,3,3,0,0,42.76374,-70.77921,1,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,27-08-2017,12483,3,3,0,0,42.7304,-70.71255,2,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,08-08-2016,12484,3,3,0,0,41.76374,-70.36255,1,MA,0,0,0,2016,8
MassachusettsBay,MassachusettsBay,08-08-2016,12485,3,3,0,0,41.76374,-70.41255,1,MA,0,0,0,2016,8
MassachusettsBay,MassachusettsBay,18-07-2016,12486,3,3,0,0,42.4304,-70.74588,3,MA,0,0,0,2016,7
MassachusettsBay,MassachusettsBay,18-07-2016,12487,3,3,0,0,42.41374,-70.72921,3,MA,0,0,0,2016,7
MassachusettsBay,MassachusettsBay,22-08-2016,12488,3,3,0,0,42.4304,-70.74588,3,MA,0,0,0,2016,8
MassachusettsBay,MassachusettsBay,22-08-2016,12489,3,3,0,0,42.41374,-70.72921,3,MA,0,0,0,2016,8
MassachusettsBay,MassachusettsBay,27-09-2017,12490,3,3,0,0,42.6804,-70.72921,1,MA,0,0,0,2017,9
MassachusettsBay,MassachusettsBay,27-09-2017,12491,3,3,0,0,42.76374,-70.79423,1,MA,0,0,0,2017,9
MassachusettsBay,MassachusettsBay,27-09-2017,12492,3,3,0,0,42.76374,-70.77921,1,MA,0,0,0,2017,9
MassachusettsBay,MassachusettsBay,27-09-2017,12493,3,3,0,0,42.7304,-70.71255,2,MA,0,0,0,2017,9
MassachusettsBay,MassachusettsBay,27-09-2017,12494,3,3,0,0,42.69707,-70.67921,2,MA,0,0,0,2017,9
MassachusettsBay,MassachusettsBay,27-09-2017,12495,3,3,0,0,42.71374,-70.61255,3,MA,0,0,0,2017,9
MassachusettsBay,MassachusettsBay,27-09-2017,12496,3,3,0,0,42.71374,-70.59588,3,MA,0,0,0,2017,9
MassachusettsBay,MassachusettsBay,27-09-2017,12497,3,3,0,0,42.69707,-70.51255,3,MA,0,0,0,2017,9
MassachusettsBay,MassachusettsBay,27-09-2017,12498,3,3,0,0,42.66374,-70.56255,2,MA,0,0,0,2017,9
MassachusettsBay,MassachusettsBay,27-09-2017,12499,3,3,0,0,42.59707,-70.56255,3,MA,0,0,0,2017,9
MassachusettsBay,MassachusettsBay,27-09-2017,12500,3,3,0,0,42.56374,-70.67921,2,MA,0,0,0,2017,9
MassachusettsBay,MassachusettsBay,27-09-2017,12501,1,2,0,0,42.57991,-70.69588,1,MA,0,0,0,2017,9
MassachusettsBay,MassachusettsBay,18-09-2017,12502,3,3,0,0,42.3304,-70.96255,1,MA,0,0,0,2017,9
MassachusettsBay,MassachusettsBay,18-09-2017,12503,3,3,0,0,42.3304,-70.94588,1,MA,0,0,0,2017,9
MassachusettsBay,MassachusettsBay,18-09-2017,12504,3,3,0,0,42.41374,-70.96255,1,MA,0,0,0,2017,9
MassachusettsBay,MassachusettsBay,18-09-2017,12505,3,3,0,0,42.3804,-70.89588,2,MA,0,0,0,2017,9
MassachusettsBay,MassachusettsBay,18-09-2017,12506,3,3,0,0,42.3804,-70.87921,2,MA,0,0,0,2017,9
MassachusettsBay,MassachusettsBay,18-09-2017,12507,3,3,0,0,42.39707,-70.74588,3,MA,0,0,0,2017,9
MassachusettsBay,MassachusettsBay,18-09-2017,12508,3,3,0,0,42.39707,-70.72921,3,MA,0,0,0,2017,9
MassachusettsBay,MassachusettsBay,18-09-2017,12509,3,3,0,0,42.3804,-70.71255,3,MA,0,0,0,2017,9
MassachusettsBay,MassachusettsBay,18-09-2017,12510,3,3,0,0,42.36374,-70.76255,2,MA,0,0,0,2017,9
MassachusettsBay,MassachusettsBay,18-09-2017,12511,3,3,0,0,42.3304,-70.67921,3,MA,0,0,0,2017,9
MassachusettsBay,MassachusettsBay,18-09-2017,12512,3,3,0,0,42.31374,-70.72921,2,MA,0,0,0,2017,9
MassachusettsBay,MassachusettsBay,18-09-2017,12513,3,3,0,0,42.26784,-70.81255,1,MA,0,0,0,2017,9
MassachusettsBay,MassachusettsBay,15-09-2017,12514,3,3,0,0,42.3304,-70.96255,1,MA,0,0,0,2017,9
MassachusettsBay,MassachusettsBay,15-09-2017,12515,3,3,0,1,42.3304,-70.94588,1,MA,0.333333333,0,1,2017,9
MassachusettsBay,MassachusettsBay,15-09-2017,12516,3,3,0,0,42.41374,-70.96255,1,MA,0,0,0,2017,9
MassachusettsBay,MassachusettsBay,15-09-2017,12517,3,3,0,0,42.3804,-70.89588,2,MA,0,0,0,2017,9
MassachusettsBay,MassachusettsBay,15-09-2017,12518,3,3,0,0,42.3804,-70.87921,2,MA,0,0,0,2017,9
MassachusettsBay,MassachusettsBay,15-09-2017,12519,3,3,0,0,42.39707,-70.74588,3,MA,0,0,0,2017,9
MassachusettsBay,MassachusettsBay,15-09-2017,12520,3,3,0,0,42.39707,-70.72921,3,MA,0,0,0,2017,9
MassachusettsBay,MassachusettsBay,15-09-2017,12521,3,3,0,0,42.3804,-70.71255,3,MA,0,0,0,2017,9
MassachusettsBay,MassachusettsBay,15-09-2017,12522,3,3,0,0,42.36374,-70.76255,2,MA,0,0,0,2017,9
MassachusettsBay,MassachusettsBay,15-09-2017,12523,3,3,0,0,42.3304,-70.67921,3,MA,0,0,0,2017,9
MassachusettsBay,MassachusettsBay,15-09-2017,12524,3,3,0,0,42.31374,-70.72921,2,MA,0,0,0,2017,9
MassachusettsBay,MassachusettsBay,15-09-2017,12525,3,3,0,0,42.26784,-70.81255,1,MA,0,0,0,2017,9
MassachusettsBay,MassachusettsBay,10-08-2017,12526,3,3,0,0,42.3304,-70.96255,1,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,10-08-2017,12527,3,3,0,0,42.3304,-70.94588,1,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,10-08-2017,12528,3,3,0,0,42.41374,-70.96255,1,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,10-08-2017,12529,3,3,0,0,42.3804,-70.89588,2,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,10-08-2017,12530,3,3,0,0,42.3804,-70.87921,2,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,10-08-2017,12531,3,3,0,0,42.39707,-70.74588,3,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,10-08-2017,12532,3,3,0,0,42.39707,-70.72921,3,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,10-08-2017,12533,3,3,0,0,42.3804,-70.71255,3,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,10-08-2017,12534,3,3,0,0,42.36374,-70.76255,2,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,10-08-2017,12535,3,3,0,0,42.3304,-70.67921,3,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,10-08-2017,12536,3,3,0,0,42.31374,-70.72921,2,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,10-08-2017,12537,3,3,0,0,42.26784,-70.81255,1,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,07-08-2017,12538,3,3,0,0,42.3304,-70.96255,1,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,07-08-2017,12539,3,3,0,0,42.3304,-70.94588,1,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,07-08-2017,12540,3,3,1,0,42.41374,-70.96255,1,MA,0,0.333333333,1,2017,8
MassachusettsBay,MassachusettsBay,07-08-2017,12541,3,3,0,0,42.3804,-70.89588,2,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,07-08-2017,12542,3,3,0,0,42.3804,-70.87921,2,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,07-08-2017,12543,3,3,0,0,42.39707,-70.74588,3,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,07-08-2017,12544,3,2,0,0,42.39707,-70.72921,3,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,07-08-2017,12545,3,3,0,0,42.3804,-70.71255,3,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,07-08-2017,12546,3,3,0,0,42.36374,-70.76255,2,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,07-08-2017,12547,3,3,0,0,42.3304,-70.67921,3,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,07-08-2017,12548,3,3,0,0,42.31374,-70.72921,2,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,07-08-2017,12549,3,3,0,0,42.26784,-70.81255,1,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,13-07-2017,12550,3,3,0,0,42.3304,-70.96255,1,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,13-07-2017,12551,3,3,0,0,42.3304,-70.94588,1,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,13-07-2017,12552,3,3,0,0,42.41374,-70.96255,1,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,13-07-2017,12553,3,3,0,0,42.3804,-70.89588,2,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,13-07-2017,12554,3,3,0,0,42.3804,-70.87921,2,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,13-07-2017,12555,3,3,0,0,42.39707,-70.74588,3,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,13-07-2017,12556,3,3,0,0,42.39707,-70.72921,3,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,13-07-2017,12557,3,3,0,0,42.3804,-70.71255,3,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,13-07-2017,12558,3,3,0,0,42.36374,-70.76255,2,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,13-07-2017,12559,3,3,0,0,42.3304,-70.67921,3,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,13-07-2017,12560,3,3,0,0,42.31374,-70.72921,2,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,13-07-2017,12561,3,3,0,0,42.26784,-70.81255,1,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,10-07-2017,12562,3,3,0,0,42.3304,-70.96255,1,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,10-07-2017,12563,3,3,0,0,42.3304,-70.94588,1,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,10-07-2017,12564,3,3,0,0,42.41374,-70.96255,1,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,10-07-2017,12565,3,3,0,0,42.3804,-70.89588,2,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,10-07-2017,12566,3,3,0,0,42.3804,-70.87921,2,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,10-07-2017,12567,3,3,0,0,42.39707,-70.74588,3,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,10-07-2017,12568,3,3,0,0,42.39707,-70.72921,3,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,10-07-2017,12569,3,3,0,0,42.3804,-70.71255,3,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,07-10-2017,12570,3,3,0,0,42.36374,-70.76255,2,MA,0,0,0,2017,10
MassachusettsBay,MassachusettsBay,10-07-2017,12571,2,3,0,0,42.3304,-70.67921,3,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,10-07-2017,12572,3,3,0,0,42.31374,-70.72921,2,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,10-07-2017,12573,3,3,0,0,42.26784,-70.81255,1,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,15-06-2017,12574,3,3,0,0,42.3304,-70.96255,1,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,15-06-2017,12575,3,3,0,0,42.3304,-70.94588,1,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,15-06-2017,12576,3,3,0,0,42.41374,-70.96255,1,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,15-06-2017,12577,3,3,0,0,42.3804,-70.89588,2,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,15-06-2017,12578,3,3,0,0,42.3804,-70.87921,2,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,15-06-2017,12579,3,3,0,0,42.39707,-70.74588,3,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,15-06-2017,12580,3,3,0,0,42.3804,-70.71255,3,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,15-06-2017,12581,3,3,0,0,42.36374,-70.76255,2,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,15-06-2017,12582,3,3,0,0,42.3304,-70.67921,3,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,15-06-2017,12583,3,3,0,0,42.31374,-70.72921,2,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,15-06-2017,12584,3,3,0,0,42.26784,-70.81255,1,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,07-08-2017,12585,3,2,0,0,42.54707,-70.69588,2,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,07-08-2017,12586,3,3,0,0,42.49707,-70.77921,2,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,07-08-2017,12587,3,3,0,0,42.51374,-70.82921,1,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,07-08-2017,12588,3,3,0,0,42.5304,-70.82921,1,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,07-08-2017,12590,3,3,0,0,42.4304,-70.91255,1,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,07-08-2017,12591,3,3,0,0,42.41374,-70.84588,2,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,07-08-2017,12592,3,3,0,0,42.4304,-70.82921,2,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,07-08-2017,12593,3,3,0,0,42.44707,-70.79588,3,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,07-08-2017,12594,3,3,0,0,42.44707,-70.72921,3,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,07-08-2017,12595,3,3,0,0,42.4304,-70.71255,3,MA,0,0,0,2017,8
MassachusettsBay,MassachusettsBay,12-06-2017,12596,3,3,0,0,42.3304,-70.96255,1,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,12-06-2017,12597,3,3,0,0,42.3304,-70.94588,1,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,12-06-2017,12598,3,3,0,0,42.41374,-70.96255,1,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,12-06-2017,12599,3,3,0,0,42.3804,-70.89588,2,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,12-06-2017,12600,3,3,0,0,42.3804,-70.87921,2,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,12-06-2017,12601,3,3,0,0,42.39707,-70.74588,3,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,12-06-2017,12602,3,3,0,0,42.39707,-70.72921,3,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,12-06-2017,12603,3,3,0,0,42.3804,-70.71255,3,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,12-06-2017,12604,3,3,0,0,42.36374,-70.76255,2,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,12-06-2017,12605,3,3,0,0,42.3304,-70.67921,3,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,12-06-2017,12606,4,2,0,0,42.31374,-70.72921,2,MA,0,0,0,2017,6
MassachusettsBay,MassachusettsBay,12-06-2017,12607,4,2,1,0,42.26784,-70.81255,1,MA,0,0.25,1,2017,6
MassachusettsBay,MassachusettsBay,10-07-2017,12608,3,3,0,0,41.79707,-70.47921,1,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,10-07-2017,12609,2,3,0,0,41.84707,-70.52921,1,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,10-07-2017,12610,3,3,0,0,41.84707,-70.51255,1,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,10-07-2017,12611,3,3,0,0,41.9804,-70.59588,1,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,10-07-2017,12612,2,3,0,0,42.06414,-70.64419,1,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,10-07-2017,12613,3,3,0,0,42.06374,-70.62921,1,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,10-07-2017,12614,3,3,0,0,42.11431,-70.66255,1,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,10-07-2017,12615,3,3,0,0,42.1304,-70.56255,2,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,10-07-2017,12616,3,3,0,0,42.1304,-70.54588,2,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,10-07-2017,12617,3,3,0,0,42.0804,-70.56255,2,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,10-07-2017,12618,3,3,0,0,42.06374,-70.49588,3,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,10-07-2017,12619,3,3,0,0,42.04707,-70.51255,3,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,10-07-2017,12620,3,3,0,0,42.04707,-70.46255,3,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,10-07-2017,12621,3,3,0,0,41.9804,-70.42921,3,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,10-07-2017,12622,3,3,0,0,41.99707,-70.29588,3,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,10-07-2017,12623,3,3,0,0,41.99707,-70.22921,3,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,10-07-2017,12624,3,3,0,0,41.9804,-70.29588,3,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,10-07-2017,12625,3,3,0,0,41.96374,-70.36255,3,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,10-07-2017,12626,3,3,0,0,41.94707,-70.46255,2,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,10-07-2017,12627,3,3,0,0,41.91374,-70.42921,2,MA,0,0,0,2017,7
MassachusettsBay,MassachusettsBay,10-07-2017,12628,3,3,0,0,41.84707,-70.42921,2,MA,0,0,0,2017,7
